"simulacion","acciones.CRC","compra.directa","call.europea"
5058,225642.268278362,67692680.4835087,56237167.4865848
5059,37195.6248075908,11158687.4422772,0
5060,12610.5694780055,3783170.84340164,0
5061,157338.402787286,47201520.8361857,35746007.8392617
5062,53343.0173621538,16002905.2086461,4547392.21172217
5063,750538.294182383,225161488.254715,213705975.257791
5064,47302.3087128324,14190692.6138497,2735179.61692576
5065,16037.0756931472,4811122.70794416,0
5066,18085.0793632753,5425523.80898258,0
5067,67837.2224688006,20351166.7406402,8895653.74371621
5068,37195.6248075908,11158687.4422772,0
5069,86269.7496288714,25880924.8886614,14425411.8917375
5070,18085.0793632753,5425523.80898259,0
5071,20394.6219269718,6118386.57809155,0
5072,14220.9935395691,4266298.06187072,0
5073,225642.268278362,67692680.4835087,56237167.4865847
5074,67837.2224688006,20351166.7406402,8895653.74371621
5075,76500.3280901558,22950098.4270467,11494585.4301228
5076,123721.238078044,37116371.4234132,25660858.4264892
5077,41945.6663722886,12583699.9116866,1128186.91476262
5078,8793.24106713804,2637972.32014141,0
5079,157338.402787285,47201520.8361856,35746007.8392617
5080,123721.238078044,37116371.4234132,25660858.4264893
5081,47302.3087128325,14190692.6138497,2735179.61692577
5082,86269.7496288715,25880924.8886614,14425411.8917375
5083,86269.7496288714,25880924.8886614,14425411.8917374
5084,177431.194797873,53229358.439362,41773845.442438
5085,86269.7496288714,25880924.8886614,14425411.8917374
5086,25936.1875882307,7780856.27646921,0
5087,76500.3280901558,22950098.4270467,11494585.4301228
5088,76500.3280901558,22950098.4270467,11494585.4301228
5089,22999.1030279223,6899730.90837668,0
5090,67837.2224688006,20351166.7406402,8895653.74371621
5091,225642.268278362,67692680.4835087,56237167.4865847
5092,67837.2224688006,20351166.7406402,8895653.7437162
5093,9916.17584168146,2974852.75250444,0
5094,41945.6663722887,12583699.9116866,1128186.91476264
5095,25936.1875882307,7780856.2764692,0
5096,53343.0173621537,16002905.2086461,4547392.21172215
5097,86269.7496288713,25880924.8886614,14425411.8917374
5098,177431.194797873,53229358.439362,41773845.442438
5099,157338.402787286,47201520.8361857,35746007.8392617
5100,9916.17584168146,2974852.75250444,0
5101,32983.4908938551,9895047.26815652,0
5102,123721.238078044,37116371.4234132,25660858.4264893
5103,1076362.54168694,322908762.506081,311453249.509157
5104,225642.268278362,67692680.4835086,56237167.4865847
5105,29248.3505028527,8774505.15085581,0
5106,60155.1505355403,18046545.1606621,6591032.16373813
5107,53343.0173621537,16002905.2086461,4547392.21172216
5108,177431.194797873,53229358.439362,41773845.442438
5109,76500.3280901559,22950098.4270468,11494585.4301228
5110,97286.7683947343,29186030.5184203,17730517.5214963
5111,6914.46368001985,2074339.10400595,0
5112,32983.4908938551,9895047.26815652,0
5113,18085.0793632753,5425523.80898259,0
5114,76500.3280901558,22950098.4270467,11494585.4301228
5115,53343.0173621537,16002905.2086461,4547392.21172215
5116,22999.1030279223,6899730.90837668,0
5117,25936.1875882307,7780856.2764692,0
5118,16037.0756931472,4811122.70794415,0
5119,53343.0173621538,16002905.2086461,4547392.21172216
5120,177431.194797873,53229358.439362,41773845.4424381
5121,67837.2224688006,20351166.7406402,8895653.74371621
5122,86269.7496288714,25880924.8886614,14425411.8917375
5123,41945.6663722886,12583699.9116866,1128186.91476262
5124,16037.0756931472,4811122.70794415,0
5125,60155.1505355403,18046545.1606621,6591032.16373813
5126,6914.46368001984,2074339.10400595,0
5127,323598.25911439,97079477.7343171,85623964.7373932
5128,86269.7496288714,25880924.8886614,14425411.8917374
5129,22999.1030279223,6899730.90837669,0
5130,60155.1505355402,18046545.1606621,6591032.1637381
5131,60155.1505355403,18046545.1606621,6591032.16373814
5132,53343.0173621537,16002905.2086461,4547392.21172216
5133,25936.1875882307,7780856.2764692,0
5134,18085.0793632753,5425523.80898259,0
5135,157338.402787286,47201520.8361858,35746007.8392618
5136,25936.1875882307,7780856.27646921,0
5137,47302.3087128325,14190692.6138497,2735179.61692577
5138,29248.3505028527,8774505.15085581,0
5139,109710.707929575,32913212.3788724,21457699.3819485
5140,37195.6248075908,11158687.4422772,0
5141,29248.3505028527,8774505.15085581,0
5142,11182.5142256848,3354754.26770545,0
5143,20394.6219269718,6118386.57809155,0
5144,47302.3087128324,14190692.6138497,2735179.61692575
5145,11182.5142256848,3354754.26770545,0
5146,67837.2224688006,20351166.7406402,8895653.74371621
5147,200089.922928497,60026976.8785492,48571463.8816253
5148,53343.0173621537,16002905.2086461,4547392.21172214
5149,286953.110425736,86085933.1277208,74630420.1307969
5150,76500.3280901558,22950098.4270467,11494585.4301228
5151,139520.973298157,41856291.989447,30400778.992523
5152,4275.40774976172,1282622.32492852,0
5153,76500.3280901558,22950098.4270467,11494585.4301228
5154,37195.6248075908,11158687.4422773,0
5155,53343.0173621537,16002905.2086461,4547392.21172215
5156,200089.922928498,60026976.8785493,48571463.8816254
5157,86269.7496288715,25880924.8886614,14425411.8917375
5158,12610.5694780055,3783170.84340164,0
5159,76500.3280901557,22950098.4270467,11494585.4301227
5160,53343.0173621537,16002905.2086461,4547392.21172215
5161,25936.1875882307,7780856.2764692,0
5162,200089.922928498,60026976.8785493,48571463.8816253
5163,254457.758235025,76337327.4705075,64881814.4735835
5164,20394.6219269718,6118386.57809154,0
5165,32983.490893855,9895047.26815651,0
5166,139520.973298157,41856291.989447,30400778.992523
5167,22999.1030279223,6899730.90837669,0
5168,97286.7683947341,29186030.5184202,17730517.5214963
5169,22999.1030279223,6899730.90837669,0
5170,53343.0173621538,16002905.2086461,4547392.21172216
5171,47302.3087128325,14190692.6138497,2735179.61692577
5172,67837.2224688006,20351166.7406402,8895653.74371621
5173,41945.6663722887,12583699.9116866,1128186.91476264
5174,22999.1030279223,6899730.90837668,0
5175,8793.24106713804,2637972.32014141,0
5176,177431.194797873,53229358.439362,41773845.4424381
5177,60155.1505355403,18046545.1606621,6591032.16373813
5178,20394.6219269718,6118386.57809153,0
5179,60155.1505355403,18046545.1606621,6591032.16373812
5180,25936.1875882307,7780856.27646921,0
5181,86269.7496288714,25880924.8886614,14425411.8917375
5182,286953.110425736,86085933.1277208,74630420.1307969
5183,29248.3505028527,8774505.15085581,0
5184,22999.1030279223,6899730.90837669,0
5185,25936.1875882307,7780856.27646921,0
5186,67837.2224688007,20351166.7406402,8895653.74371623
5187,32983.4908938551,9895047.26815652,0
5188,37195.6248075908,11158687.4422773,0
5189,109710.707929575,32913212.3788724,21457699.3819484
5190,109710.707929575,32913212.3788724,21457699.3819484
5191,53343.0173621537,16002905.2086461,4547392.21172215
5192,18085.0793632753,5425523.80898259,0
5193,47302.3087128325,14190692.6138497,2735179.61692577
5194,32983.4908938551,9895047.26815653,0
5195,25936.1875882307,7780856.27646921,0
5196,123721.238078044,37116371.4234132,25660858.4264892
5197,16037.0756931472,4811122.70794415,0
5198,225642.268278362,67692680.4835086,56237167.4865847
5199,47302.3087128325,14190692.6138497,2735179.61692577
5200,139520.973298157,41856291.989447,30400778.9925231
5201,97286.7683947341,29186030.5184202,17730517.5214963
5202,157338.402787286,47201520.8361857,35746007.8392617
5203,60155.1505355403,18046545.1606621,6591032.16373811
5204,286953.110425736,86085933.1277208,74630420.1307968
5205,225642.268278363,67692680.4835088,56237167.4865848
5206,123721.238078044,37116371.4234132,25660858.4264892
5207,67837.2224688006,20351166.7406402,8895653.74371621
5208,109710.707929575,32913212.3788724,21457699.3819484
5209,16037.0756931472,4811122.70794415,0
5210,47302.3087128324,14190692.6138497,2735179.61692576
5211,139520.973298157,41856291.989447,30400778.9925231
5212,97286.7683947341,29186030.5184202,17730517.5214963
5213,37195.6248075908,11158687.4422772,0
5214,76500.3280901557,22950098.4270467,11494585.4301228
5215,76500.3280901557,22950098.4270467,11494585.4301227
5216,225642.268278362,67692680.4835087,56237167.4865847
5217,32983.4908938551,9895047.26815652,0
5218,25936.1875882307,7780856.27646921,0
5219,60155.1505355403,18046545.1606621,6591032.16373811
5220,29248.3505028527,8774505.15085581,0
5221,5437.10875401649,1631132.62620495,0
5222,86269.7496288715,25880924.8886614,14425411.8917375
5223,47302.3087128325,14190692.6138497,2735179.61692577
5224,60155.1505355403,18046545.1606621,6591032.16373813
5225,14220.9935395691,4266298.06187072,0
5226,20394.6219269718,6118386.57809155,0
5227,109710.707929575,32913212.3788724,21457699.3819484
5228,157338.402787286,47201520.8361857,35746007.8392617
5229,22999.1030279223,6899730.90837669,0
5230,76500.3280901557,22950098.4270467,11494585.4301228
5231,60155.1505355404,18046545.1606621,6591032.16373814
5232,41945.6663722887,12583699.9116866,1128186.91476263
5233,11182.5142256848,3354754.26770545,0
5234,67837.2224688006,20351166.7406402,8895653.74371621
5235,954472.314307582,286341694.292275,274886181.295351
5236,53343.0173621538,16002905.2086461,4547392.21172216
5237,97286.7683947342,29186030.5184203,17730517.5214963
5238,86269.7496288713,25880924.8886614,14425411.8917374
5239,11182.5142256848,3354754.26770545,0
5240,225642.268278362,67692680.4835087,56237167.4865847
5241,123721.238078044,37116371.4234132,25660858.4264892
5242,53343.0173621538,16002905.2086461,4547392.21172218
5243,177431.194797873,53229358.439362,41773845.442438
5244,411525.410064902,123457623.019471,112002110.022547
5245,86269.7496288713,25880924.8886614,14425411.8917374
5246,139520.973298157,41856291.989447,30400778.9925231
5247,32983.490893855,9895047.26815651,0
5248,97286.7683947342,29186030.5184203,17730517.5214963
5249,18085.0793632753,5425523.80898259,0
5250,109710.707929575,32913212.3788724,21457699.3819484
5251,25936.1875882307,7780856.2764692,0
5252,109710.707929575,32913212.3788724,21457699.3819484
5253,200089.922928497,60026976.8785492,48571463.8816253
5254,60155.1505355403,18046545.1606621,6591032.16373812
5255,18085.0793632753,5425523.80898259,0
5256,157338.402787286,47201520.8361857,35746007.8392617
5257,32983.4908938551,9895047.26815652,0
5258,25936.1875882307,7780856.2764692,0
5259,123721.238078044,37116371.4234132,25660858.4264893
5260,29248.3505028527,8774505.15085581,0
5261,47302.3087128325,14190692.6138497,2735179.61692577
5262,53343.0173621538,16002905.2086461,4547392.21172216
5263,14220.9935395691,4266298.06187072,0
5264,109710.707929575,32913212.3788724,21457699.3819484
5265,53343.0173621538,16002905.2086461,4547392.21172216
5266,11182.5142256848,3354754.26770545,0
5267,7797.47048653503,2339241.14596051,0
5268,9916.17584168146,2974852.75250444,0
5269,123721.238078044,37116371.4234132,25660858.4264893
5270,76500.3280901558,22950098.4270467,11494585.4301228
5271,53343.0173621537,16002905.2086461,4547392.21172216
5272,41945.6663722887,12583699.9116866,1128186.91476264
5273,29248.3505028527,8774505.1508558,0
5274,29248.3505028527,8774505.1508558,0
5275,20394.6219269718,6118386.57809155,0
5276,16037.0756931472,4811122.70794415,0
5277,53343.0173621538,16002905.2086461,4547392.21172216
5278,47302.3087128324,14190692.6138497,2735179.61692574
5279,53343.0173621538,16002905.2086461,4547392.21172216
5280,323598.259114391,97079477.7343172,85623964.7373932
5281,22999.1030279223,6899730.90837669,0
5282,60155.1505355403,18046545.1606621,6591032.16373812
5283,47302.3087128324,14190692.6138497,2735179.61692577
5284,29248.3505028527,8774505.15085582,0
5285,20394.6219269718,6118386.57809154,0
5286,200089.922928498,60026976.8785493,48571463.8816253
5287,47302.3087128324,14190692.6138497,2735179.61692576
5288,8793.24106713804,2637972.32014141,0
5289,67837.2224688006,20351166.7406402,8895653.74371621
5290,47302.3087128325,14190692.6138497,2735179.61692577
5291,177431.194797873,53229358.439362,41773845.442438
5292,12610.5694780055,3783170.84340164,0
5293,32983.4908938551,9895047.26815652,0
5294,53343.0173621538,16002905.2086461,4547392.21172216
5295,29248.3505028527,8774505.15085581,0
5296,67837.2224688006,20351166.7406402,8895653.7437162
5297,60155.1505355404,18046545.1606621,6591032.16373815
5298,123721.238078044,37116371.4234132,25660858.4264892
5299,22999.1030279223,6899730.90837669,0
5300,139520.973298157,41856291.989447,30400778.9925231
5301,29248.3505028527,8774505.15085582,0
5302,41945.6663722887,12583699.9116866,1128186.91476263
5303,67837.2224688006,20351166.7406402,8895653.74371621
5304,32983.490893855,9895047.26815651,0
5305,97286.7683947341,29186030.5184202,17730517.5214963
5306,323598.25911439,97079477.7343171,85623964.7373931
5307,60155.1505355403,18046545.1606621,6591032.16373813
5308,60155.1505355403,18046545.1606621,6591032.16373813
5309,123721.238078044,37116371.4234132,25660858.4264892
5310,60155.1505355403,18046545.1606621,6591032.16373813
5311,60155.1505355403,18046545.1606621,6591032.16373814
5312,11182.5142256848,3354754.26770544,0
5313,60155.1505355403,18046545.1606621,6591032.16373813
5314,25936.1875882307,7780856.2764692,0
5315,22999.1030279223,6899730.90837669,0
5316,60155.1505355403,18046545.1606621,6591032.16373813
5317,123721.238078044,37116371.4234132,25660858.4264892
5318,20394.6219269718,6118386.57809155,0
5319,225642.268278362,67692680.4835087,56237167.4865848
5320,8793.24106713803,2637972.32014141,0
5321,29248.3505028527,8774505.15085581,0
5322,139520.973298157,41856291.9894471,30400778.9925231
5323,25936.1875882307,7780856.2764692,0
5324,25936.1875882307,7780856.27646921,0
5325,109710.707929575,32913212.3788724,21457699.3819484
5326,67837.2224688006,20351166.7406402,8895653.7437162
5327,41945.6663722887,12583699.9116866,1128186.91476264
5328,60155.1505355403,18046545.1606621,6591032.16373813
5329,25936.1875882307,7780856.2764692,0
5330,53343.0173621537,16002905.2086461,4547392.21172215
5331,86269.7496288714,25880924.8886614,14425411.8917375
5332,86269.7496288714,25880924.8886614,14425411.8917374
5333,139520.973298157,41856291.989447,30400778.9925231
5334,86269.7496288714,25880924.8886614,14425411.8917375
5335,29248.3505028527,8774505.15085581,0
5336,60155.1505355403,18046545.1606621,6591032.16373812
5337,97286.7683947341,29186030.5184202,17730517.5214963
5338,286953.110425736,86085933.1277208,74630420.1307969
5339,67837.2224688006,20351166.7406402,8895653.7437162
5340,32983.4908938551,9895047.26815652,0
5341,123721.238078044,37116371.4234132,25660858.4264893
5342,22999.1030279223,6899730.90837669,0
5343,139520.973298157,41856291.9894471,30400778.9925231
5344,37195.6248075908,11158687.4422772,0
5345,60155.1505355403,18046545.1606621,6591032.16373813
5346,20394.6219269718,6118386.57809155,0
5347,37195.6248075908,11158687.4422773,0
5348,67837.2224688006,20351166.7406402,8895653.7437162
5349,3361.91756569509,1008575.26970853,0
5350,139520.973298157,41856291.989447,30400778.992523
5351,11182.5142256848,3354754.26770545,0
5352,18085.0793632753,5425523.80898259,0
5353,22999.1030279223,6899730.90837669,0
5354,364923.151195341,109476945.358602,98021432.3616784
5355,6914.46368001984,2074339.10400595,0
5356,123721.238078044,37116371.4234132,25660858.4264892
5357,139520.973298157,41856291.989447,30400778.992523
5358,12610.5694780055,3783170.84340164,0
5359,9916.17584168148,2974852.75250444,0
5360,254457.758235025,76337327.4705074,64881814.4735835
5361,109710.707929575,32913212.3788724,21457699.3819484
5362,22999.1030279223,6899730.90837668,0
5363,177431.194797873,53229358.439362,41773845.4424381
