"simulacion","acciones.CRC","bonos.cero.cupon.CRC","bonos.cuponados.CRC","acciones.USD","bonos.cero.cupon.USD","bonos.cuponados.USD","portafolio.CRC","portafolio.USD","tipo.cambio","total.portafolio","total.portafolio.TCF","Ut.tasa.corta.CRC","Ut.tasa.corta.USD"
9173,13799748.8452063,34005053.3956696,241196806.477129,53999.5553495008,38180.4999624949,48471.0375548419,289001608.718005,140651.092866838,601.857259963179,373653490.081667,359072576.673335,43,49
9174,28381975.5597864,31173043.5948026,227543556.559129,106555.910471437,38664.6260639114,49513.031829439,287098575.713719,194733.568364788,601.857259963179,404300387.592602,384112892.137372,39,52
9175,25167923.304646,29398210.9555551,218119468.402823,27365.4644312332,36811.9973616803,45551.0032048835,272685602.663024,109728.464997797,601.857259963179,338726475.946564,327351226.640277,36,40
9176,28381975.5597865,28118486.752308,211046094.161199,89904.3497233172,34892.6492143449,41550.4843027678,267546556.473293,166347.48324043,601.857259963179,367663996.938149,350419209.148843,33,26
9177,40703180.0887759,33227635.6790932,237594652.199005,41849.948076495,36666.9469735699,45242.0243038895,311525467.966874,123758.919353954,601.857259963179,386010672.06525,373180923.999821,42,39
9178,13799748.8452063,30575646.5130191,224525123.190921,58787.9889377545,35816.5169237915,43463.3266714718,268900518.549146,138067.832533018,601.857259963179,351997645.926523,337684532.03877,38,33
9179,10851273.3194782,34849073.5110237,245069500.320194,45561.0100609715,37709.2785810564,47460.7027685859,290769847.150696,130730.991410614,601.857259963179,369451243.433358,355898719.76155,44,46
9180,10851273.3194782,33124413.3860021,236861566.088948,75854.9390964018,36101.5604835719,44050.2942305507,280837252.794429,156006.793810524,601.857259963179,374731074.252872,358558277.402894,42,35
9181,13799748.8452063,29492007.2303503,218786638.052132,32433.9365883598,37711.3441954804,47456.6828920557,262078394.127689,117601.963675896,601.857259963179,332857989.751953,320666516.411383,36,46
9182,36093841.0566799,28082197.8747794,210927899.941152,41849.948076495,36517.6841846555,44930.8153672928,275103938.872612,123298.447628443,601.857259963179,349312004.71998,336529992.496626,33,38
9183,19790506.1697733,36730946.1873425,253308127.100408,193137.446297388,37558.0872955421,47133.3765112953,309829579.457524,277828.910104225,601.857259963179,477042926.031409,448241164.182348,46,45
9184,74234286.8859794,32419890.1757536,233541202.015799,69676.3583222109,37111.530095987,46174.5912616778,340195379.077532,152962.479679876,601.857259963179,432256957.974836,416399756.82925,41,42
9185,8532773.60152262,41494761.9067018,272883670.647668,75854.9390964018,36526.9318263721,44943.3250951301,322911206.155892,157325.196017904,601.857259963179,417598517.554398,401289045.560052,50,38
9186,40703180.0887759,35746749.265743,248992525.269422,116004.801252593,37412.2488751466,46812.8781129178,325442454.623941,200229.928240657,601.857259963179,445952290.597487,425195002.574154,45,44
9187,12237027.6807518,34876735.4003527,245338905.019528,64001.0389155454,36817.3505010416,45552.3752572026,292452668.100633,146370.76467379,601.857259963179,380546975.465915,365373119.353468,44,40
9188,10851273.3194781,35790909.9363457,249272255.788116,32433.9365883598,37254.1197317733,46484.9536451432,295914439.04394,116173.009965276,601.857259963179,365834008.503316,353790670.878541,45,43
9189,32006476.1373305,30581864.2314793,224607941.549556,97876.6562573047,37552.862201305,47128.4643578539,287196281.918365,182557.982816464,601.857259963179,397070129.240687,378144843.377699,38,45
9190,36093841.0566799,29507604.8578459,218845669.086555,149682.567696315,36096.9337334242,44046.0002188902,284447115.001081,229825.501648629,601.857259963179,422769261.692988,398943881.667411,36,35
9191,12237027.6807518,30429807.1831335,223435374.654368,69676.358322211,35555.1121258595,42911.9054709797,266102209.518254,148143.37591905,601.857259963179,355263375.830588,339905757.967365,38,31
9192,15562036.2361616,29476429.0877091,218603964.473327,32433.9365883598,37550.4325627897,47122.4202332712,263642429.797198,117106.789384421,601.857259963179,334124001.17919,321983861.200622,36,45
9193,12237027.6807518,30539025.1874899,224337122.398482,45561.0100609715,37711.4657113244,47463.1316464339,267113175.266724,130735.60741873,601.857259963179,345797349.727383,332244347.526661,38,46
9194,12237027.6807518,37764636.0249029,257585994.450942,53999.5553495007,37262.9966001604,46498.3500198605,307587658.156597,137760.901969522,601.857259963179,390500057.146029,376218761.908793,47,43
9195,9622445.5583469,33112182.6730454,236710236.079187,89904.3497233172,35957.585664,43756.589704184,279444864.31058,169618.525091501,601.857259963179,381531005.061146,363947117.325915,42,34
9196,10851273.3194782,46058299.693867,289709104.56858,49601.152048784,37712.1948276545,47463.9818149757,346618677.581925,134777.328691414,601.857259963179,427735391.333296,413763394.9627,53,46
9197,13799748.8452063,34869352.8098513,245117411.590141,106555.910471437,36520.3605312867,44935.3542959803,293786513.245199,188011.625298704,601.857259963179,406942674.888701,387452024.85276,44,38
9198,17549375.3206771,33218384.1101438,237527374.208219,116004.801252593,36959.2956979021,45858.8466106985,288295133.63904,198822.943561193,601.857259963179,407958165.668594,387346735.891791,42,41
9199,25167923.304646,41446168.1417434,272425120.167862,75854.9390964018,37399.9717851278,46804.9493481758,339039211.614252,160059.860229705,601.857259963179,435372400.522192,418779433.382089,50,44
9200,10851273.3194782,42751073.6344709,277107283.350569,64001.0389155454,37715.3547530525,47470.5482075714,330709630.304518,149186.941876169,601.857259963179,420498874.364396,405033072.877807,51,46
9201,19790506.1697733,29960585.6280485,221265547.584877,89904.3497233172,37256.4296297539,46487.6540685289,271016639.382698,173648.4334216,601.857259963179,375528209.718721,357526552.429005,37,43
9202,12237027.6807518,34825763.0031938,244853345.930902,45561.0100609715,37871.5436857683,47796.0152927078,291916136.614847,131228.569039448,601.857259963179,370897003.605818,357292897.42461,44,47
9203,13799748.8452063,37758545.3857234,257566504.448323,49601.152048784,36807.7405840716,45540.3188594781,309124798.679253,131949.211492334,601.857259963179,388539389.562331,374860576.352619,47,40
9204,22317839.0853814,31769848.2871177,230514167.904935,82581.4081544014,36964.2831646612,45870.8928342609,284601855.277434,165416.584153324,601.857259963179,384159027.368422,367010743.336779,40,41
9205,10851273.3194782,34870582.9340141,245203988.254088,58787.9889377545,36665.4870873088,45239.6764160308,290925844.50758,140693.152441094,601.857259963179,375603039.731359,361017766.122209,44,39
9206,17549375.3206771,34745132.9324526,244240684.869749,38441.1616788459,37405.0758546607,46808.5733445219,296535193.122879,122654.810878029,601.857259963179,370355881.519231,357640593.354204,44,44
9207,13799748.8452063,30067028.6174964,221988017.346071,41849.948076495,37107.6381363836,46172.2507468417,265854794.808773,125129.83695972,601.857259963179,341165095.62099,328193228.283736,37,42
9208,13799748.8452063,36678482.7762479,252911936.784312,64001.0389155454,36379.0390787785,44636.8324298539,303390168.405766,145016.910424178,601.857259963179,390669648.761987,375636143.009987,46,37
9209,10851273.3194782,33153203.7503632,237132413.212316,29792.1086543674,36095.838138758,44045.5014106077,281136890.282158,109933.448203733,601.857259963179,347301134.19636,335904634.842775,42,35
9210,28381975.5597865,37781706.0246202,257753675.264269,89904.3497233172,37256.9159706706,46491.8768889766,323917356.848676,173653.142582964,601.857259963179,428431761.427654,410429615.952083,47,43
9211,7566499.06651688,28895010.2842624,215336878.860311,97876.6562573047,37114.6930774565,46184.2948432789,251798388.211091,181175.64417804,601.857259963179,360840264.98815,342058282.384148,35,42
9212,32006476.1373305,33958991.7036838,240896635.659502,58787.9889377545,37408.722712497,46813.9530293182,306862103.500516,143010.66467957,601.857259963179,392934110.290075,378108586.537231,43,44
9213,40703180.0887759,34816573.6720477,244806524.60488,45561.0100609715,37867.6548708944,47792.6664347551,320326278.365704,131221.331366621,601.857259963179,399302789.310739,385699433.439241,44,47
9214,12237027.6807518,41517912.1256554,273071425.013379,49601.152048784,38027.5186088685,48136.440029232,326826364.819786,135765.110686884,601.857259963179,408537582.336392,394463185.312885,50,48
9215,12237027.6807518,32418046.8798554,233609335.001533,69676.358322211,36378.552299958,44637.3840742062,278264409.562141,150692.294696375,601.857259963179,368959661.145665,353337803.856928,41,37
9216,17549375.3206771,30517970.3872526,224111221.65977,45561.0100609715,37554.6846959517,47127.3631581456,272178567.3677,130243.057915069,601.857259963179,350566297.333689,337064356.390408,38,45
9217,9622445.55834689,28904919.9109542,215448278.485219,106555.910471437,36661.3515356136,45236.5234006192,253975643.95452,188453.78540767,601.857259963179,367397922.869669,347861435.306767,35,39
9218,22317839.0853814,36691882.1829787,253016830.104139,49601.152048784,36677.9007751568,45255.3557639573,312026551.372499,131534.408587898,601.857259963179,391191490.116089,377555678.386904,46,39
9219,8532773.60152262,37706897.7232546,257222870.206392,53999.5553495007,37262.5100565594,46498.1202130964,303462541.531169,137760.185619157,601.857259963179,386374509.379934,372093288.404777,47,43
9220,22317839.0853814,32425421.7227048,233552604.547975,106555.910471437,37563.6790044496,47144.3116254241,288295865.356061,191263.901101311,601.857259963179,403409432.802764,383581628.245723,41,45
9221,7566499.06651689,33919822.0839885,240689931.647396,82581.4081544014,38184.63034798,48471.7992925242,282176252.797901,169237.837794906,601.857259963179,384033274.135236,366488851.208945,43,49
9222,12237027.6807518,38858602.4122394,262065879.044511,45561.0100609715,37557.8442263837,47134.2448754937,313161509.137502,130253.099162849,601.857259963179,391555282.501367,378052300.609442,48,45
9223,51762926.4224746,40168982.8636114,267579667.518057,82581.4081544014,36671.5709099672,45242.4988959643,359511576.804143,164495.477960333,601.857259963179,458514374.445682,441461578.969201,49,39
9224,15562036.2361616,40099110.0644437,267130734.524121,75854.9390964018,36964.1614988552,45865.326400023,322791880.824727,158684.42699528,601.857259963179,418297255.254933,401846875.509505,49,41
9225,12237027.6807518,34001362.1004604,241232453.202189,32433.9365883598,36819.7843951469,45560.1945939151,287470842.983401,114813.915577422,601.857259963179,356572431.618472,344669987.584917,43,40
9226,17549375.3206771,31761208.5230211,230448956.501169,35310.0297404941,36374.0503649968,44631.8802944274,279759540.344868,116315.960399918,601.857259963179,349765145.561148,337706988.656503,40,37
9227,12237027.6807518,36773815.8186793,253598033.029732,89904.3497233172,35825.163838741,43479.368615969,302608876.529163,169208.882178027,601.857259963179,404448470.718263,386907049.541434,46,33
9228,12237027.6807518,36692491.5972028,252990544.868354,75854.9390964018,37102.6530796509,46170.8363170055,301920064.146308,159128.428493058,601.857259963179,397692664.101387,381196255.937265,46,42
9229,28381975.5597865,29979194.0710835,221382300.883236,45561.0100609715,38659.6481058256,49508.8651981601,279743470.514106,133729.523364957,601.857259963179,360229555.022721,346366181.759294,37,52
9230,13799748.8452063,31729170.8680463,230224643.843379,32433.9365883598,36960.2687283423,45859.591329124,275753563.556632,115253.796645826,601.857259963179,345119897.806242,333171852.507616,40,41
9231,58373275.1742174,31100649.9664321,227082728.076275,75854.9390964018,36098.272905165,44049.0202304205,316556653.216924,156002.232231987,601.857259963179,410447729.256208,394275405.292578,39,35
9232,19790506.1697733,29038226.1078559,216327165.353583,29792.1086543674,36666.8253108054,45240.5764172668,265155897.631212,111699.51038244,601.857259963179,332383058.889216,320803476.70864,35,39
9233,25167923.304646,34886585.7472997,245311381.105954,35310.0297404941,37104.2335229927,46167.6957169008,305365890.157899,118581.958980387,601.857259963179,376735303.070901,364442236.302338,44,42
9234,12237027.6807518,39000639.3341231,263057924.495786,106555.910471437,36373.5637524639,44632.242825205,314295591.510661,187561.717049106,601.857259963179,427180972.607825,407736963.327355,48,37
9235,10851273.3194782,28912357.3352618,215452193.151643,45561.0100609715,37110.8002745037,46179.3321682044,255215823.806383,128851.14250368,601.857259963179,332765819.376773,319408174.490292,35,42
9236,28381975.5597864,33910659.8214244,240587268.058571,64001.0389155454,36959.6605767154,45857.7480971644,302879903.439782,146818.447589425,601.857259963179,391243652.018001,376023385.844358,43,41
9237,9622445.55834691,28955831.3623539,215763719.167724,97876.6562573047,36096.5685260721,44047.0429557603,254341996.088425,178020.267739137,601.857259963179,361484786.647814,343029913.273386,35,35
9238,12237027.6807518,34857672.7635047,245067579.501617,49601.1520487839,36663.784071174,45237.0631410745,292162279.945874,131501.999261032,601.857259963179,371307712.900799,357675260.957727,44,39
9239,10851273.3194782,30593686.4648879,224639076.721846,49601.152048784,36234.5743959092,44331.1432081262,266084036.506212,130166.869652819,601.857259963179,344425912.013442,330931869.29855,38,36
9240,15562036.2361616,34815348.9485412,244797198.297506,82581.4081544014,37109.0974996125,46177.0177340155,295174583.482209,165867.523388029,601.857259963179,395003156.625407,377808124.958891,44,42
9241,22317839.0853814,33098132.4650516,236714581.006631,116004.801252593,36669.0153956932,45246.3190255816,292130552.557064,197920.135673868,601.857259963179,411250223.105278,390732384.948428,42,39
9242,19790506.1697733,32370830.1173184,233168004.195119,69676.358322211,36819.2975838734,45550.2490019914,285329340.482211,152045.904908076,601.857259963179,376839272.198807,361077089.848365,41,40
9243,17549375.3206771,34849687.5437382,245042811.31696,69676.358322211,37413.5866080512,46820.8086150796,297441874.181376,153910.753545342,601.857259963179,390074178.589043,374118672.490129,44,44
9244,17549375.3206771,28978872.0339444,215893917.409169,89904.3497233172,36814.7953487732,45551.4242202956,262422164.763791,172270.569292386,601.857259963179,366104457.570403,348245639.679564,35,40
